playerID,yearID,teamID,lgID,AB,R,H,X2B,X3B,HR,RBI,SB,BB,SO,HBP,SH,SF
duensbr01,2011,MIN,AL,4,0,0,0,0,0,0,0,0,2,0,0,0
duffyda01,2011,KCA,AL,3,0,0,0,0,0,0,0,0,2,0,0,0
dukeza01,2011,ARI,NL,20,3,6,0,0,2,6,0,1,7,0,2,0
dumatph01,2011,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
duncash01,2011,CLE,AL,223,29,58,17,0,11,47,0,19,56,3,0,2
dunnad01,2011,CHA,AL,415,36,66,16,0,11,42,0,75,177,4,0,2
dunnmi01,2011,FLO,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
duranlu01,2011,HOU,NL,6,0,1,0,0,0,1,0,1,1,0,0,0
durbich01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
dysonja01,2011,KCA,AL,44,8,9,1,0,0,3,11,7,14,0,1,1
edlefst01,2011,SFN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
ekstrmi01,2011,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
elbersc01,2011,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
ellisaj01,2011,LAN,NL,85,8,23,1,1,2,11,0,14,16,3,1,0
ellisma01,2011,OAK,AL,217,21,47,11,1,1,16,7,8,32,3,4,1
ellsbja01,2011,BOS,AL,660,119,212,46,5,32,105,39,52,98,9,3,5
elyjo01,2011,LAN,NL,3,0,0,0,0,0,0,0,1,2,0,0,0
emausbr01,2011,NYN,NL,37,2,6,0,0,0,1,0,4,9,1,0,0
encared01,2011,TOR,AL,481,70,131,36,0,17,55,8,43,77,3,0,3
enrigba01,2011,ARI,NL,12,1,2,0,0,1,2,0,2,2,0,1,0
eovalna01,2011,LAN,NL,11,1,1,0,0,0,0,0,1,9,0,0,0
eppleco01,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
escaled01,2011,COL,NL,3,0,0,0,0,0,0,0,0,3,0,0,0
escalse01,2011,HOU,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
escobal02,2011,KCA,AL,548,69,139,21,8,4,46,26,25,73,4,18,3
escobed01,2011,CHA,AL,7,0,2,0,0,0,0,0,0,1,0,0,0
escobyu01,2011,TOR,AL,513,77,149,24,3,11,48,3,61,70,6,5,5
espinda01,2011,WAS,NL,573,72,135,29,5,21,66,17,57,166,19,5,4
estrama01,2011,MIL,NL,12,1,3,1,0,0,0,0,0,5,0,4,0
ethiean01,2011,LAN,NL,487,67,142,30,0,11,62,0,58,103,3,0,3
evansni01,2011,NYN,NL,176,26,45,10,2,4,25,0,15,48,1,0,2
evelada01,2011,LAN,NL,9,0,0,0,0,0,0,0,1,7,0,1,0
everead01,2011,CLE,AL,60,9,13,1,0,0,1,1,5,14,0,2,0
eyrewi01,2011,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
farnsky01,2011,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
farquda01,2011,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
farrier01,2011,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
federti01,2011,LAN,NL,13,0,2,0,0,0,1,0,2,4,1,0,0
feldmsc01,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
felizne01,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldpr01,2011,MIL,NL,569,95,170,36,1,38,120,1,107,106,10,0,6
fieldth01,2011,COL,NL,48,4,13,0,0,0,3,0,3,14,0,0,0
fiersmi01,2011,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
figgich01,2011,SEA,AL,288,24,54,11,1,1,15,11,21,42,0,2,2
figuene01,2011,HOU,NL,9,0,2,0,0,0,0,0,0,2,0,1,0
fisheca01,2011,CIN,NL,2,0,0,0,0,0,0,0,0,1,0,0,0
fistedo01,2011,SEA,AL,6,1,2,1,0,0,1,0,0,1,0,1,0
floreje02,2011,WAS,NL,86,5,18,6,0,1,2,0,5,27,0,0,0
floripe01,2011,BAL,AL,8,1,1,1,0,0,2,0,1,6,0,1,0
flowety01,2011,CHA,AL,110,13,23,5,1,5,16,0,14,38,3,0,2
floydga01,2011,CHA,AL,3,0,0,0,0,0,0,0,1,1,0,1,0
fontemi01,2011,SFN,NL,220,22,50,15,3,4,21,5,25,48,1,2,4
fordda03,2011,SFN,NL,14,7,4,0,0,0,0,7,1,5,1,0,0
forsylo01,2011,SDN,NL,150,12,32,9,1,0,12,3,12,33,3,2,2
fowlede01,2011,COL,NL,481,84,128,35,15,5,45,12,68,130,6,7,1
foxja02,2011,BAL,AL,61,8,15,4,1,2,6,0,4,8,2,0,0
francbe01,2011,PHI,NL,250,24,61,10,1,6,34,4,33,42,5,2,3
francfr01,2011,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
francje01,2011,KCA,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
francje02,2011,KCA,AL,601,77,171,47,4,20,87,22,37,123,8,0,10
francju02,2011,CIN,NL,93,10,24,7,1,3,15,1,4,24,0,0,0
frankry01,2011,SLN,NL,2,0,0,0,0,0,0,0,0,1,0,0,0
frasoja01,2011,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
frazito01,2011,CIN,NL,112,17,26,5,0,6,15,1,7,27,2,0,0
freemfr01,2011,ATL,NL,571,67,161,32,0,21,76,4,53,142,6,0,5
freesda01,2011,SLN,NL,333,41,99,16,1,10,55,1,24,75,4,0,2
frierer01,2011,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
fryerer01,2011,PIT,NL,26,5,7,0,0,0,0,1,3,7,0,0,0
fuentbr01,2011,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
fukudko01,2011,CHN,NL,293,33,80,15,2,3,13,2,46,57,1,5,0
fulchje01,2011,HOU,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
fuldsa01,2011,TBA,AL,308,41,74,18,5,3,27,20,32,49,1,4,1
furbuch01,2011,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
furcara01,2011,LAN,NL,137,15,27,4,0,1,12,5,11,21,3,1,0
galarar01,2011,ARI,NL,15,0,0,0,0,0,1,0,0,7,0,1,0
gallayo01,2011,MIL,NL,68,10,15,4,0,1,4,0,3,24,0,7,0
gamelma01,2011,MIL,NL,26,1,3,1,0,0,2,0,1,4,0,0,0
garcifr02,2011,NYA,AL,5,0,0,0,0,0,0,0,0,0,0,3,0
garcija01,2011,SFN,NL,0,0,0,0,0,0,0,0,1,0,0,0,0
garcija02,2011,SLN,NL,62,3,6,0,0,1,6,0,1,18,0,5,0
gardnbr01,2011,NYA,AL,510,87,132,19,8,7,36,49,60,93,8,8,2
garlajo01,2011,LAN,NL,11,1,0,0,0,0,0,0,1,3,0,4,0
garneco01,2011,COL,NL,9,1,2,0,0,0,3,0,1,6,0,0,0
garrist01,2011,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
garzama01,2011,CHN,NL,64,2,6,0,0,0,1,0,1,42,1,5,0
gathrjo01,2011,BOS,AL,0,1,0,0,0,0,0,1,1,0,0,0,0
gaubjo01,2011,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gaudich01,2011,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gearrco01,2011,ATL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
geedi01,2011,NYN,NL,46,3,5,0,0,0,4,0,2,22,1,8,1
gentrcr01,2011,TEX,AL,133,26,36,5,1,1,13,18,10,27,6,3,1
germaes01,2011,TEX,AL,11,6,5,1,0,1,4,1,1,1,0,0,1
germaju01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
getzch01,2011,KCA,AL,380,50,97,6,3,0,26,21,30,45,3,14,2
giambja01,2011,COL,NL,131,20,34,6,0,13,32,0,17,45,3,0,1
giavojo01,2011,KCA,AL,178,20,44,9,4,2,21,5,6,32,1,0,2
gibboja01,2011,LAN,NL,55,5,14,2,0,1,5,0,5,14,1,0,1
gillaco01,2011,SFN,NL,19,2,5,0,0,1,2,0,2,1,0,0,0
gilleco01,2011,ARI,NL,6,2,2,0,0,1,4,0,1,1,0,0,0
gimench01,2011,SEA,AL,59,6,12,1,0,1,6,0,10,13,0,0,1
gimenhe01,2011,LAN,NL,7,0,1,0,0,0,0,0,0,3,0,0,0
gloadro01,2011,PHI,NL,113,3,29,8,0,0,8,0,3,23,0,0,0
godfrgr01,2011,OAK,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
goldspa01,2011,ARI,NL,156,28,39,9,1,8,26,4,20,53,0,0,1
golsogr01,2011,NYA,AL,11,1,2,0,0,0,0,1,1,2,0,0,0
gomesbr01,2011,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gomesjo01,2011,CIN,NL,218,30,46,8,0,11,31,5,38,74,5,0,4
gomezca01,2011,MIL,NL,231,37,52,11,3,8,24,16,15,64,2,8,2
gomezhe01,2011,COL,NL,6,1,2,0,0,0,0,0,1,2,0,0,0
gomezje01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaad01,2011,BOS,AL,630,108,213,45,3,27,117,1,74,119,6,0,5
gonzaal02,2011,ATL,NL,564,59,136,27,1,15,56,2,22,126,1,4,2
gonzaal03,2011,SDN,NL,247,18,53,10,2,1,32,1,13,37,2,1,4
gonzaca01,2011,COL,NL,481,92,142,27,3,26,92,20,48,105,7,0,6
gonzaed01,2011,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaen01,2011,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzagi01,2011,OAK,AL,3,0,0,0,0,0,0,0,0,1,0,2,0
gonzami02,2011,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2011,KCA,AL,611,101,185,45,4,23,87,17,67,139,7,0,3
gordobr01,2011,NYA,AL,1,0,0,0,0,0,0,0,1,1,0,0,0
gordode01,2011,LAN,NL,224,34,68,9,2,0,11,24,7,27,0,2,0
gorzeto01,2011,WAS,NL,28,2,3,0,0,0,1,0,2,13,0,3,0
grabojo02,2011,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
grandcu01,2011,NYA,AL,583,136,153,26,10,41,119,25,85,169,12,4,7
grayje02,2011,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
greense01,2011,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
greenta01,2011,MIL,NL,37,2,10,3,0,0,1,0,0,6,0,0,0
greenty02,2011,SLN,NL,104,22,22,5,0,1,11,11,13,31,4,0,0
gregelu01,2011,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
greggke01,2011,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
greinza01,2011,MIL,NL,49,6,7,0,0,1,1,1,3,9,0,7,0
grillja01,2011,PIT,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
guerrja01,2011,LAN,NL,0,0,0,0,0,0,0,0,1,0,0,0,0
guerrma02,2011,LAN,NL,0,0,0,0,0,0,1,0,1,0,0,0,0
guerrvl01,2011,BAL,AL,562,60,163,30,1,13,63,2,17,56,7,0,4
guillca01,2011,DET,AL,95,8,22,2,1,3,13,1,5,16,0,0,2
guthrje01,2011,BAL,AL,5,0,1,1,0,0,0,0,0,2,0,0,0
gutiefr01,2011,SEA,AL,322,26,72,13,0,1,19,13,16,56,1,3,2
gutieju01,2011,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
guyerbr01,2011,TBA,AL,41,7,8,1,0,2,3,0,1,9,0,1,0
guzmaje01,2011,SDN,NL,247,33,77,22,2,5,44,9,22,43,1,0,1
gwynnto02,2011,LAN,NL,312,37,80,12,6,2,22,22,23,61,1,2,2
hackeer01,2011,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hafnetr01,2011,CLE,AL,325,41,91,16,0,13,57,0,36,78,6,0,1
hagadni01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hairsje02,2011,WAS,NL,213,25,57,11,1,4,24,2,22,30,2,1,0
hairssc01,2011,NYN,NL,132,20,31,8,1,7,24,1,11,34,2,0,0
hallaro01,2011,PHI,NL,74,3,9,2,0,0,3,0,2,35,0,16,0
hallbi03,2011,HOU,NL,147,18,33,7,2,2,13,1,8,55,2,0,1
halmagr01,2011,SEA,AL,87,7,20,2,1,2,6,5,2,32,1,1,0
hambuma01,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hamelco01,2011,PHI,NL,69,2,11,0,1,0,3,0,3,33,0,3,0
hamiljo03,2011,TEX,AL,487,80,145,31,5,25,94,8,39,93,2,0,10
hamilma01,2011,SLN,NL,47,5,10,3,0,0,4,0,4,16,0,0,0
hammeja01,2011,COL,NL,46,3,7,1,0,1,4,0,1,15,0,14,0
hammoro01,2011,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0
hamreer01,2011,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
handbr01,2011,FLO,NL,17,1,2,0,0,0,1,0,0,7,0,3,0
hanigry01,2011,CIN,NL,266,27,71,6,0,6,31,0,35,32,2,1,0
hannaja01,2011,CLE,AL,320,38,80,16,2,8,40,2,38,80,2,4,2
hanrajo01,2011,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hansoto01,2011,ATL,NL,39,0,2,0,0,0,0,0,0,15,0,6,0
happja01,2011,HOU,NL,43,3,7,1,0,1,4,0,3,17,0,7,0
haranaa01,2011,SDN,NL,56,3,5,1,0,0,1,0,0,23,0,6,0
harderi01,2011,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hardyjj01,2011,BAL,AL,527,76,142,27,0,30,80,0,31,92,2,2,5
harenda01,2011,LAA,AL,3,0,1,0,0,0,1,0,0,1,0,1,0
harrelu01,2011,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
harrijo05,2011,PIT,NL,195,21,53,13,2,1,16,4,3,24,0,5,1
harrima01,2011,TEX,AL,9,0,0,0,0,0,0,0,0,6,0,0,0
harriwi01,2011,NYN,NL,240,36,59,11,0,2,23,5,36,62,4,1,2
hartco01,2011,MIL,NL,492,80,140,25,4,26,63,7,51,114,4,3,1
hatchch02,2011,FLO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hawkila01,2011,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hawksbl01,2011,LAN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
hawpebr01,2011,SDN,NL,195,19,45,10,0,4,19,0,19,68,1,0,1
hayesbr01,2011,FLO,NL,130,19,30,9,0,5,16,0,11,39,0,3,0
headje01,2011,CLE,AL,24,2,3,1,0,0,1,1,0,5,1,0,0
headlch01,2011,SDN,NL,381,43,110,28,1,4,44,13,52,92,2,1,3
heilmaa01,2011,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
heisech01,2011,CIN,NL,279,44,71,9,1,18,50,6,19,78,5,1,4
hellije01,2011,TBA,AL,2,0,0,0,0,0,0,0,0,2,0,0,0
helmswe01,2011,FLO,NL,110,10,21,5,0,0,6,0,11,35,2,1,0
heltoto01,2011,COL,NL,421,59,127,27,0,14,69,0,59,71,3,0,8
hendrli01,2011,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hendrma01,2011,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
henslcl01,2011,FLO,NL,14,0,0,0,0,0,0,0,1,5,0,2,0
hermije01,2011,CIN,NL,18,2,2,0,0,1,3,0,0,7,0,0,0
hernada01,2011,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hernadi01,2011,ATL,NL,33,4,7,1,0,1,4,0,0,5,0,2,0
hernafe02,2011,SEA,AL,7,0,1,0,0,0,0,0,0,2,0,0,0
hernali01,2011,WAS,NL,46,3,10,1,0,0,7,0,0,2,0,15,0
hernara02,2011,CIN,NL,298,28,84,13,0,12,36,0,23,41,5,0,2
herndda01,2011,PHI,NL,4,0,0,0,0,0,0,0,0,3,0,0,0
herreda01,2011,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
herrejo03,2011,COL,NL,281,28,68,5,1,3,14,4,28,40,1,10,0
herreke01,2011,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
herrmfr01,2011,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
heywaja01,2011,ATL,NL,396,50,90,18,2,14,42,9,51,93,4,0,3
hicksbr01,2011,ATL,NL,21,1,1,0,0,0,1,0,1,9,0,0,0
hillaa01,2011,TOR,AL,396,38,89,15,1,6,45,16,23,53,4,0,6
hillko01,2011,CHN,NL,134,15,26,3,1,2,9,1,14,40,0,4,1
hillri01,2011,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hinsker01,2011,ATL,NL,236,24,55,10,0,10,28,0,26,71,1,0,1
hochelu01,2011,KCA,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
hoeyja02,2011,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hoffmja01,2011,LAN,NL,4,0,0,0,0,0,0,0,0,1,0,0,0
hollade01,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hollagr01,2011,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hollima01,2011,SLN,NL,446,83,132,36,0,22,75,2,60,93,8,0,2
holmst01,2011,MIN,AL,17,1,2,1,0,0,0,0,1,4,0,0,0
horstje01,2011,CIN,NL,1,0,1,0,0,0,1,0,0,0,0,0,0
hosmeer01,2011,KCA,AL,523,66,153,27,3,19,78,11,34,82,1,0,5
hottoto01,2011,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
howarry01,2011,PHI,NL,557,81,141,30,1,33,116,1,75,172,7,0,5
howeljp01,2011,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
huch01,2011,NYN,NL,20,2,1,0,0,0,1,1,1,11,0,1,1
hudsoda01,2011,ARI,NL,65,5,18,3,0,1,14,0,3,21,0,11,0
hudsoky01,2011,BAL,AL,28,3,4,0,0,0,2,2,0,6,0,1,0
hudsoor01,2011,SDN,NL,398,54,98,15,3,7,43,19,49,84,2,1,4
hudsoti01,2011,ATL,NL,69,4,8,1,0,1,4,0,4,20,0,7,0
huffau01,2011,SFN,NL,521,45,128,27,1,12,59,5,47,90,2,0,9
huffda01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hughedu01,2011,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hugheja02,2011,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hughelu01,2011,MIN,AL,287,31,64,12,0,7,30,3,24,79,3,2,1
hugheph01,2011,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
humbeph01,2011,CHA,AL,5,0,0,0,0,0,0,0,0,2,0,1,0
hundlni01,2011,SDN,NL,281,34,81,16,5,9,29,1,22,74,4,0,1
huntece01,2011,SDN,NL,4,1,1,0,0,0,0,0,1,0,0,0,0
hunteto01,2011,LAA,AL,580,80,152,24,2,23,82,5,62,125,4,0,3
hunteto02,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
iannech01,2011,COL,NL,345,51,82,17,1,14,55,6,70,89,5,2,4
ibanera01,2011,PHI,NL,535,65,131,31,1,20,84,2,33,106,2,0,5
igarary01,2011,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
iglesjo01,2011,BOS,AL,6,3,2,0,0,0,0,0,0,2,0,0,0
infanom01,2011,FLO,NL,579,55,160,24,8,7,49,4,34,67,2,17,8
ingebr01,2011,DET,AL,269,29,53,10,2,3,23,1,24,74,2,5,3
inglejo01,2011,HOU,NL,27,3,6,1,0,0,1,0,0,7,0,0,0
isrinja01,2011,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
izturce01,2011,BAL,AL,30,4,6,0,0,0,1,0,2,10,0,1,0
izturma01,2011,LAA,AL,449,51,124,35,0,5,38,9,33,65,8,0,4
jacksau01,2011,DET,AL,591,90,147,22,11,10,45,22,56,181,4,14,3
jacksco01,2011,OAK,AL,333,30,83,17,1,4,38,3,30,50,3,0,2
jacksed01,2011,CHA,AL,4,0,0,0,0,0,0,0,0,1,0,0,0
jakubch01,2011,BAL,AL,3,0,2,0,0,0,0,0,0,0,0,0,0
jamesch03,2011,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
janispa01,2011,CIN,NL,336,27,72,14,1,0,23,3,18,46,4,3,5
janseke01,2011,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
janssca01,2011,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jaramja01,2011,PIT,NL,43,1,14,3,0,0,6,1,2,12,0,0,0
jasojo01,2011,TBA,AL,246,26,55,15,1,5,27,1,25,36,1,1,0
jayjo02,2011,SLN,NL,455,56,135,24,2,10,37,6,28,81,7,9,4
jeffrje01,2011,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jenksbo01,2011,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jennide01,2011,TBA,AL,247,44,64,9,4,10,25,20,31,59,6,3,0
jepseke01,2011,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jeterde01,2011,NYA,AL,546,84,162,24,4,6,61,16,46,81,6,4,5
jimence01,2011,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenub01,2011,COL,NL,35,0,4,0,0,0,3,0,2,18,0,5,0
joaquwa01,2011,SFN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsal02,2011,COL,NL,1,0,0,0,0,0,0,0,0,1,0,1,0
johnsch05,2011,HOU,NL,378,32,95,21,3,7,42,2,16,97,7,0,4
johnsda06,2011,TBA,AL,84,7,10,1,0,2,4,0,6,18,1,0,0
johnsel02,2011,TBA,AL,160,20,31,7,2,4,17,6,14,53,0,6,1
johnsji04,2011,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsjo09,2011,FLO,NL,19,1,3,0,0,0,4,0,2,10,0,2,0
johnske05,2011,ARI,NL,430,59,90,23,5,18,49,13,44,132,3,4,0
johnsre02,2011,CHN,NL,246,33,76,22,1,5,28,2,5,63,11,2,2
johnsro07,2011,SDN,NL,179,9,34,6,1,3,16,3,14,58,3,2,1
jonesad01,2011,BAL,AL,567,68,159,26,2,25,83,12,29,113,9,1,12
jonesan01,2011,NYA,AL,190,27,47,8,0,13,33,0,29,62,3,0,0
jonesch06,2011,ATL,NL,455,56,125,33,1,18,70,2,51,80,0,0,6
jonesga02,2011,PIT,NL,423,51,103,30,1,16,58,6,48,104,2,0,4
joycema01,2011,TBA,AL,462,69,128,32,2,19,75,13,49,106,4,0,7
judyjo01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jurrjja01,2011,ATL,NL,47,0,5,0,0,0,1,0,1,13,0,7,0
kaaihki01,2011,KCA,AL,82,6,16,4,0,2,6,0,12,26,0,1,1
karstje01,2011,PIT,NL,48,2,5,1,0,0,2,0,3,28,0,7,0
kazmisc01,2011,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kearnau01,2011,CLE,AL,150,18,30,5,1,2,7,0,18,48,4,2,0
kellesh01,2011,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kellydo01,2011,DET,AL,257,35,63,8,3,7,28,2,14,32,3,6,1
kempma01,2011,LAN,NL,602,115,195,33,4,39,126,40,74,159,6,0,7
kendrho01,2011,LAA,AL,537,86,153,30,6,18,63,14,33,119,10,3,0
kendrky01,2011,PHI,NL,24,1,5,0,0,0,0,0,2,9,0,5,0
kennead01,2011,SEA,AL,380,36,89,23,1,7,38,8,22,67,1,4,2
kenneia01,2011,ARI,NL,61,3,8,3,0,0,4,0,4,24,1,9,0
keppije01,2011,HOU,NL,163,22,50,9,0,4,20,0,4,7,0,0,2
kershcl01,2011,LAN,NL,71,10,16,0,0,0,4,0,3,13,1,11,0
kimbaco01,2011,WAS,NL,1,1,0,0,0,0,0,0,1,1,0,0,0
kimbrcr01,2011,ATL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kinnejo01,2011,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kinslia01,2011,TEX,AL,620,121,158,34,4,32,77,30,89,71,8,4,2
kintzbr01,2011,MIL,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
kipnija01,2011,CLE,AL,136,24,37,9,1,7,19,5,11,34,2,0,1
kirkmmi01,2011,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
klubeco01,2011,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kohnmi01,2011,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
konerpa01,2011,CHA,AL,543,69,163,25,0,31,105,1,77,89,8,0,11
kontoge01,2011,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kotchca01,2011,TBA,AL,500,44,153,24,2,10,48,2,48,66,12,0,3
kotsama01,2011,MIL,NL,233,18,63,13,1,3,31,3,21,27,0,0,1
kottage01,2011,MIL,NL,111,15,28,6,1,5,17,0,10,26,0,1,1
kouzmke01,2011,OAK,AL,136,13,30,6,0,4,17,2,8,27,1,0,4
kozmape01,2011,SLN,NL,17,2,3,1,0,0,1,0,4,4,0,1,0
kratzer01,2011,PHI,NL,6,0,2,1,0,0,0,0,0,1,0,0,0
kroenza01,2011,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kubelja01,2011,MIN,AL,366,37,100,21,1,12,58,1,32,86,1,0,2
kuoho01,2011,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kurodhi01,2011,LAN,NL,61,2,7,0,0,0,1,0,4,20,0,6,0
lackejo01,2011,BOS,AL,3,0,1,1,0,0,1,0,0,1,0,0,0
laffeaa01,2011,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lahaibr01,2011,CHN,NL,59,9,17,5,1,2,6,0,9,18,0,0,1
lairdbr01,2011,NYA,AL,21,3,4,0,0,0,1,0,3,4,0,1,0
lairdge01,2011,SLN,NL,95,11,22,7,1,1,12,1,9,19,1,2,1
langery01,2011,SEA,AL,52,6,9,0,0,3,6,0,11,22,0,1,0
lannajo01,2011,WAS,NL,57,3,5,0,0,1,5,0,3,24,0,5,0
laporma01,2011,CLE,AL,352,34,87,23,1,11,53,1,23,87,5,0,5
larocad01,2011,WAS,NL,151,15,26,4,0,3,15,1,25,37,0,0,1
larocan01,2011,OAK,AL,93,10,23,6,1,0,5,0,8,19,2,1,0
latosma01,2011,SDN,NL,56,3,4,1,0,1,1,0,1,28,1,5,0
lavarry01,2011,BOS,AL,39,5,9,2,0,2,8,0,4,10,0,0,0
lawribr01,2011,TOR,AL,150,26,44,8,4,9,25,7,16,31,3,2,0
leagubr01,2011,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leakemi01,2011,CIN,NL,55,7,11,2,0,0,2,0,1,23,0,10,0
leblawa01,2011,SDN,NL,22,3,8,0,0,0,1,0,1,4,0,3,0
lecursa01,2011,CIN,NL,9,0,1,1,0,0,0,0,1,5,0,1,0
ledezwi01,2011,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leeca01,2011,HOU,NL,585,66,161,38,4,18,94,4,59,60,3,0,6
leecl02,2011,PHI,NL,75,6,15,2,0,2,7,1,1,26,0,5,1
leede02,2011,BAL,AL,334,39,82,15,1,12,41,2,25,83,3,0,2
lemahdj01,2011,CHN,NL,60,3,15,2,0,0,4,0,1,12,0,1,0
