date,StartPoint,Gyeonggi,Chungcheong,Jeolla,Gyeongsang,Gangwon
20140602,CHUNGCHEONG,88167.0,146694.0,3780.0,4352.0,5532.0
20140602,GANGWON,42047.0,4918.0,372.0,802.0,68148.0
20140602,GYEONGGI,578261.0,98516.0,2642.0,5744.0,45610.0
20140602,GYEONGSANG,6079.0,4293.0,10579.0,385151.0,927.0
20140602,JEOLLA,2837.0,3975.0,104610.0,10275.0,421.0
20140603,CHUNGCHEONG,91575.0,144743.0,4347.0,5229.0,5572.0
20140603,GANGWON,41962.0,5046.0,420.0,1019.0,69355.0
20140603,GYEONGGI,570097.0,89006.0,2932.0,6617.0,43284.0
20140603,GYEONGSANG,7496.0,4799.0,10693.0,378700.0,1082.0
20140603,JEOLLA,2585.0,3689.0,108251.0,9999.0,410.0
20140604,CHUNGCHEONG,80119.0,128917.0,4823.0,5175.0,5837.0
20140604,GANGWON,43036.0,4690.0,481.0,1034.0,71476.0
20140604,GYEONGGI,500667.0,86189.0,4471.0,9488.0,56408.0
20140604,GYEONGSANG,6143.0,4006.0,11843.0,350353.0,1012.0
20140604,JEOLLA,2371.0,3719.0,113816.0,11126.0,555.0
20140605,CHUNGCHEONG,103904.0,159743.0,6115.0,6424.0,7220.0
20140605,GANGWON,53149.0,5913.0,599.0,1238.0,87657.0
20140605,GYEONGGI,621468.0,111606.0,5503.0,9425.0,67749.0
20140605,GYEONGSANG,7630.0,5272.0,14956.0,414848.0,1335.0
20140605,JEOLLA,3436.0,4777.0,137172.0,14003.0,586.0
20140606,CHUNGCHEONG,101049.0,152254.0,10755.0,10114.0,9258.0
20140606,GANGWON,60642.0,5678.0,726.0,1822.0,136865.0
20140606,GYEONGGI,507487.0,105342.0,9713.0,15243.0,79819.0
20140606,GYEONGSANG,10563.0,7415.0,24693.0,411655.0,2251.0
20140606,JEOLLA,4754.0,7515.0,172696.0,21465.0,935.0
20140607,CHUNGCHEONG,104623.0,148799.0,6384.0,5483.0,6732.0
20140607,GANGWON,69816.0,6483.0,644.0,1374.0,136625.0
20140607,GYEONGGI,494957.0,100117.0,4470.0,6940.0,65283.0
20140607,GYEONGSANG,10715.0,7581.0,21021.0,415876.0,1489.0
20140607,JEOLLA,5924.0,8128.0,166040.0,20551.0,640.0
20140608,CHUNGCHEONG,95579.0,120487.0,5050.0,5039.0,4921.0
20140608,GANGWON,75756.0,6701.0,891.0,1864.0,92035.0
20140608,GYEONGGI,401946.0,81795.0,3801.0,7560.0,41344.0
20140608,GYEONGSANG,14561.0,8890.0,15687.0,358968.0,1479.0
20140608,JEOLLA,9293.0,8258.0,136717.0,19002.0,681.0
20140609,CHUNGCHEONG,91805.0,150754.0,3942.0,4552.0,5792.0
20140609,GANGWON,44713.0,5144.0,428.0,874.0,69030.0
20140609,GYEONGGI,592805.0,101260.0,3005.0,6320.0,46914.0
20140609,GYEONGSANG,6953.0,4480.0,11234.0,393851.0,1048.0
20140609,JEOLLA,3615.0,4210.0,118621.0,11026.0,547.0
20140610,CHUNGCHEONG,88764.0,149485.0,4314.0,5223.0,5527.0
20140610,GANGWON,41610.0,5082.0,458.0,1022.0,69341.0
20140610,GYEONGGI,598297.0,91215.0,2945.0,6900.0,43641.0
20140610,GYEONGSANG,7224.0,4828.0,11163.0,393454.0,1111.0
20140610,JEOLLA,2676.0,3845.0,117445.0,10632.0,464.0
20140611,CHUNGCHEONG,90673.0,149939.0,4206.0,5013.0,5665.0
20140611,GANGWON,42568.0,5146.0,421.0,945.0,68115.0
20140611,GYEONGGI,592498.0,91190.0,2762.0,6417.0,43546.0
20140611,GYEONGSANG,6978.0,4553.0,10746.0,391507.0,1054.0
20140611,JEOLLA,2715.0,3990.0,117674.0,10381.0,420.0
20140612,CHUNGCHEONG,91432.0,150420.0,4292.0,5193.0,5536.0
20140612,GANGWON,43292.0,5126.0,489.0,1039.0,69981.0
20140612,GYEONGGI,605176.0,92580.0,2809.0,6509.0,44359.0
20140612,GYEONGSANG,7199.0,4750.0,10726.0,384848.0,1119.0
20140612,JEOLLA,2798.0,3947.0,116542.0,10390.0,471.0
20140613,CHUNGCHEONG,103583.0,163509.0,5656.0,6180.0,6858.0
20140613,GANGWON,48189.0,5862.0,569.0,1225.0,78472.0
20140613,GYEONGGI,618211.0,102655.0,3855.0,7636.0,56520.0
20140613,GYEONGSANG,8374.0,5612.0,13422.0,410612.0,1300.0
20140613,JEOLLA,3523.0,4661.0,130196.0,12634.0,538.0
20140614,CHUNGCHEONG,105642.0,155283.0,6113.0,5869.0,7813.0
20140614,GANGWON,55666.0,5686.0,505.0,1101.0,92099.0
20140614,GYEONGGI,541424.0,113818.0,5014.0,7920.0,72921.0
20140614,GYEONGSANG,7166.0,5351.0,16258.0,416646.0,1368.0
20140614,JEOLLA,3613.0,5329.0,148977.0,14130.0,549.0
20140615,CHUNGCHEONG,98456.0,122014.0,4537.0,4097.0,4963.0
20140615,GANGWON,64465.0,5678.0,515.0,1160.0,78423.0
20140615,GYEONGGI,421933.0,86842.0,2889.0,5180.0,45036.0
20140615,GYEONGSANG,7190.0,5051.0,12977.0,351289.0,859.0
20140615,JEOLLA,4535.0,5640.0,130984.0,14334.0,461.0
20140616,CHUNGCHEONG,91292.0,152721.0,4111.0,4359.0,5742.0
20140616,GANGWON,44616.0,5153.0,444.0,836.0,71254.0
20140616,GYEONGGI,594473.0,102449.0,2892.0,5881.0,48214.0
20140616,GYEONGSANG,5930.0,4285.0,11252.0,389769.0,978.0
20140616,JEOLLA,2976.0,4162.0,120821.0,10775.0,511.0
20140617,CHUNGCHEONG,90554.0,150776.0,4246.0,5187.0,5828.0
20140617,GANGWON,43129.0,5118.0,389.0,1035.0,70699.0
20140617,GYEONGGI,599493.0,92260.0,2863.0,6646.0,44890.0
20140617,GYEONGSANG,6966.0,4750.0,10981.0,390643.0,1115.0
20140617,JEOLLA,2782.0,3903.0,114809.0,10581.0,445.0
20140618,CHUNGCHEONG,90050.0,149219.0,4085.0,4875.0,5577.0
20140618,GANGWON,42721.0,5106.0,423.0,1021.0,68619.0
20140618,GYEONGGI,592617.0,90530.0,2730.0,6215.0,43156.0
20140618,GYEONGSANG,6605.0,4430.0,10584.0,384736.0,1032.0
20140618,JEOLLA,2620.0,3862.0,118102.0,10459.0,487.0
20140619,CHUNGCHEONG,93878.0,154763.0,4343.0,5184.0,5997.0
20140619,GANGWON,44661.0,5478.0,511.0,1126.0,71690.0
20140619,GYEONGGI,604601.0,94457.0,2806.0,6449.0,45894.0
20140619,GYEONGSANG,7110.0,4836.0,11314.0,395933.0,1174.0
20140619,JEOLLA,2829.0,4121.0,120661.0,10914.0,488.0
20140620,CHUNGCHEONG,107415.0,167780.0,5708.0,6636.0,7179.0
20140620,GANGWON,52376.0,6398.0,579.0,1241.0,81926.0
20140620,GYEONGGI,623802.0,105866.0,3817.0,7551.0,59082.0
20140620,GYEONGSANG,8400.0,6022.0,13428.0,420442.0,1334.0
20140620,JEOLLA,3679.0,5061.0,131719.0,13213.0,519.0
20140621,CHUNGCHEONG,106792.0,153933.0,6219.0,5815.0,7757.0
20140621,GANGWON,56403.0,5869.0,530.0,1073.0,94629.0
20140621,GYEONGGI,538112.0,113448.0,4788.0,7739.0,72219.0
20140621,GYEONGSANG,7090.0,5296.0,14468.0,403608.0,1366.0
20140621,JEOLLA,3534.0,5246.0,141400.0,13030.0,591.0
20140622,CHUNGCHEONG,94587.0,125480.0,4464.0,4307.0,4963.0
20140622,GANGWON,64565.0,5774.0,516.0,1165.0,82477.0
20140622,GYEONGGI,427169.0,88471.0,3050.0,5620.0,45987.0
20140622,GYEONGSANG,7083.0,5097.0,12401.0,348436.0,893.0
20140622,JEOLLA,4389.0,5625.0,128444.0,13838.0,466.0
20140623,CHUNGCHEONG,88328.0,148823.0,3935.0,4603.0,5898.0
20140623,GANGWON,42633.0,5212.0,415.0,919.0,68771.0
20140623,GYEONGGI,577201.0,99232.0,2902.0,6104.0,45589.0
20140623,GYEONGSANG,6262.0,4506.0,11052.0,388204.0,995.0
20140623,JEOLLA,2896.0,4136.0,113823.0,10649.0,507.0
20140624,CHUNGCHEONG,89955.0,150623.0,4283.0,5221.0,5704.0
20140624,GANGWON,41861.0,5149.0,432.0,1063.0,71136.0
20140624,GYEONGGI,596831.0,91692.0,2943.0,6591.0,43903.0
20140624,GYEONGSANG,6769.0,4643.0,11106.0,390528.0,1065.0
20140624,JEOLLA,2645.0,3805.0,116804.0,10538.0,455.0
20140625,CHUNGCHEONG,90950.0,153529.0,4226.0,5245.0,5822.0
20140625,GANGWON,42825.0,5278.0,428.0,1030.0,69863.0
20140625,GYEONGGI,602760.0,92421.0,2768.0,6479.0,43975.0
20140625,GYEONGSANG,6705.0,4720.0,11001.0,396097.0,1058.0
20140625,JEOLLA,2694.0,3896.0,117861.0,10658.0,460.0
20140626,CHUNGCHEONG,93011.0,154798.0,4271.0,5191.0,6001.0
20140626,GANGWON,44872.0,5284.0,460.0,1076.0,72291.0
20140626,GYEONGGI,608174.0,92969.0,2840.0,6544.0,45641.0
20140626,GYEONGSANG,7232.0,4989.0,11529.0,397144.0,1086.0
20140626,JEOLLA,2887.0,3975.0,120031.0,11014.0,461.0
20140627,CHUNGCHEONG,104181.0,165079.0,5788.0,6372.0,7266.0
20140627,GANGWON,50552.0,6109.0,581.0,1336.0,79904.0
20140627,GYEONGGI,621404.0,102681.0,3955.0,7835.0,57989.0
20140627,GYEONGSANG,8634.0,5777.0,13675.0,418290.0,1224.0
20140627,JEOLLA,3617.0,4730.0,128727.0,12999.0,580.0
20140628,CHUNGCHEONG,103458.0,151370.0,5802.0,5584.0,7755.0
20140628,GANGWON,56167.0,5783.0,514.0,1050.0,89308.0
20140628,GYEONGGI,537287.0,110387.0,5058.0,7566.0,72966.0
20140628,GYEONGSANG,7189.0,5068.0,15456.0,405855.0,1328.0
20140628,JEOLLA,3462.0,5090.0,148644.0,13579.0,573.0
20140629,CHUNGCHEONG,96311.0,121533.0,4318.0,4032.0,4840.0
20140629,GANGWON,64523.0,5489.0,468.0,1084.0,82919.0
20140629,GYEONGGI,425645.0,84856.0,2980.0,5407.0,44949.0
20140629,GYEONGSANG,7274.0,5193.0,12788.0,347476.0,870.0
20140629,JEOLLA,4683.0,5311.0,128843.0,14052.0,461.0
20140630,CHUNGCHEONG,89442.0,150247.0,3938.0,4519.0,5692.0
20140630,GANGWON,44556.0,5221.0,417.0,899.0,70053.0
20140630,GYEONGGI,591599.0,100490.0,2979.0,5953.0,46984.0
20140630,GYEONGSANG,6050.0,4264.0,11422.0,387848.0,961.0
20140630,JEOLLA,2989.0,4086.0,117882.0,10877.0,498.0
20140701,CHUNGCHEONG,86248.0,146644.0,3931.0,4816.0,5589.0
20140701,GANGWON,40952.0,4851.0,398.0,956.0,67505.0
20140701,GYEONGGI,589142.0,89087.0,2741.0,6449.0,43105.0
20140701,GYEONGSANG,6631.0,4551.0,10960.0,385829.0,1032.0
20140701,JEOLLA,2629.0,3628.0,112948.0,10312.0,451.0
20140702,CHUNGCHEONG,87649.0,146879.0,3976.0,4750.0,5690.0
20140702,GANGWON,41914.0,5047.0,442.0,987.0,68109.0
20140702,GYEONGGI,593510.0,88303.0,2489.0,6170.0,42848.0
20140702,GYEONGSANG,6752.0,4468.0,10637.0,386112.0,957.0
20140702,JEOLLA,2634.0,4245.0,111060.0,10516.0,485.0
20140703,CHUNGCHEONG,85870.0,141996.0,3967.0,4784.0,5785.0
20140703,GANGWON,41196.0,5156.0,471.0,1003.0,66771.0
20140703,GYEONGGI,571055.0,86988.0,2580.0,6004.0,41871.0
20140703,GYEONGSANG,6783.0,4533.0,10141.0,363326.0,969.0
20140703,JEOLLA,2587.0,3775.0,105512.0,9718.0,498.0
20140704,CHUNGCHEONG,102952.0,160768.0,5533.0,6255.0,7196.0
20140704,GANGWON,48606.0,5921.0,524.0,1180.0,78644.0
20140704,GYEONGGI,623711.0,102341.0,3749.0,7777.0,59498.0
20140704,GYEONGSANG,8614.0,5493.0,13052.0,407831.0,1228.0
20140704,JEOLLA,3357.0,4656.0,121808.0,12284.0,589.0
20140705,CHUNGCHEONG,103951.0,150980.0,5703.0,5593.0,7478.0
20140705,GANGWON,56652.0,5556.0,505.0,1039.0,93074.0
20140705,GYEONGGI,546362.0,110159.0,4837.0,7594.0,69109.0
20140705,GYEONGSANG,6862.0,4907.0,14745.0,411082.0,1250.0
20140705,JEOLLA,3334.0,4858.0,137185.0,13085.0,514.0
20140706,CHUNGCHEONG,95062.0,115429.0,4012.0,3699.0,5132.0
20140706,GANGWON,65040.0,5527.0,436.0,1099.0,84456.0
20140706,GYEONGGI,420229.0,84761.0,null,5460.0,44771.0
20140706,GYEONGSANG,7390.0,5185.0,10845.0,317604.0,920.0
20140706,JEOLLA,4555.0,5178.0,102000.0,12135.0,433.0
20140707,CHUNGCHEONG,88379.0,149337.0,3895.0,4178.0,5977.0
20140707,GANGWON,43256.0,5303.0,391.0,898.0,71735.0
20140707,GYEONGGI,585229.0,99567.0,2838.0,5673.0,47324.0
20140707,GYEONGSANG,5623.0,4079.0,10691.0,372509.0,945.0
20140707,JEOLLA,2673.0,4001.0,111081.0,10179.0,503.0
20140708,CHUNGCHEONG,87142.0,149204.0,4015.0,4803.0,5676.0
20140708,GANGWON,42468.0,5237.0,375.0,966.0,71197.0
20140708,GYEONGGI,587250.0,89365.0,2636.0,6227.0,43558.0
20140708,GYEONGSANG,6712.0,4522.0,10108.0,361356.0,1040.0
20140708,JEOLLA,2522.0,3672.0,107549.0,9719.0,460.0
20140709,CHUNGCHEONG,86363.0,145809.0,3769.0,4411.0,5714.0
20140709,GANGWON,42143.0,5025.0,398.0,906.0,67959.0
20140709,GYEONGGI,587337.0,87069.0,2474.0,5742.0,42682.0
20140709,GYEONGSANG,6362.0,4093.0,8575.0,350681.0,947.0
20140709,JEOLLA,2452.0,3532.0,97126.0,8383.0,417.0
20140710,CHUNGCHEONG,88662.0,150144.0,3964.0,4904.0,5856.0
20140710,GANGWON,42770.0,5176.0,437.0,971.0,69624.0
20140710,GYEONGGI,600091.0,89388.0,2713.0,6277.0,44954.0
20140710,GYEONGSANG,6356.0,4279.0,10077.0,369311.0,924.0
20140710,JEOLLA,2528.0,3636.0,109542.0,9886.0,462.0
20140711,CHUNGCHEONG,103207.0,163943.0,5719.0,6321.0,7346.0
20140711,GANGWON,50571.0,6063.0,602.0,1226.0,82420.0
20140711,GYEONGGI,623127.0,102592.0,4047.0,8080.0,62554.0
20140711,GYEONGSANG,8329.0,5607.0,13726.0,416164.0,1231.0
20140711,JEOLLA,3358.0,4758.0,128419.0,12694.0,601.0
20140712,CHUNGCHEONG,104135.0,153333.0,5886.0,5526.0,7812.0
20140712,GANGWON,58222.0,5920.0,536.0,1063.0,102139.0
20140712,GYEONGGI,552908.0,111190.0,5082.0,7666.0,71655.0
20140712,GYEONGSANG,7140.0,4934.0,15073.0,417758.0,1257.0
20140712,JEOLLA,3436.0,4952.0,147184.0,13780.0,556.0
20140713,CHUNGCHEONG,95991.0,122238.0,4248.0,3876.0,5273.0
20140713,GANGWON,67749.0,5872.0,520.0,1127.0,96621.0
20140713,GYEONGGI,432308.0,85702.0,null,5492.0,47001.0
20140713,GYEONGSANG,7011.0,5273.0,12248.0,327813.0,930.0
20140713,JEOLLA,4495.0,5377.0,123008.0,13345.0,497.0
20140714,CHUNGCHEONG,88347.0,150782.0,3954.0,4297.0,6031.0
20140714,GANGWON,46370.0,5408.0,448.0,822.0,73011.0
20140714,GYEONGGI,591756.0,100236.0,2901.0,6027.0,48555.0
20140714,GYEONGSANG,5905.0,4183.0,10636.0,386563.0,947.0
20140714,JEOLLA,2934.0,4130.0,115613.0,10353.0,503.0
20140715,CHUNGCHEONG,88829.0,150423.0,4244.0,4988.0,5850.0
20140715,GANGWON,44323.0,5433.0,472.0,1115.0,73916.0
20140715,GYEONGGI,605578.0,91552.0,2958.0,6744.0,46073.0
20140715,GYEONGSANG,7125.0,4788.0,11310.0,393843.0,1096.0
20140715,JEOLLA,2802.0,4017.0,114357.0,10723.0,514.0
20140716,CHUNGCHEONG,90390.0,152134.0,4156.0,4952.0,5999.0
20140716,GANGWON,44979.0,5424.0,453.0,1014.0,74522.0
20140716,GYEONGGI,603793.0,90779.0,2763.0,6375.0,45582.0
20140716,GYEONGSANG,6768.0,4599.0,10891.0,383946.0,1068.0
20140716,JEOLLA,2681.0,3836.0,114237.0,10430.0,543.0
20140717,CHUNGCHEONG,89943.0,149572.0,4155.0,5043.0,6030.0
20140717,GANGWON,46019.0,5503.0,473.0,1044.0,74074.0
20140717,GYEONGGI,602733.0,89942.0,2837.0,6478.0,46609.0
20140717,GYEONGSANG,6878.0,4569.0,10668.0,378644.0,1054.0
20140717,JEOLLA,2726.0,3892.0,105940.0,10407.0,527.0
20140718,CHUNGCHEONG,99827.0,153898.0,5598.0,5914.0,7142.0
20140718,GANGWON,48097.0,5847.0,615.0,1176.0,80213.0
20140718,GYEONGGI,597311.0,96799.0,3977.0,7733.0,58034.0
20140718,GYEONGSANG,8174.0,5292.0,12849.0,396664.0,1248.0
20140718,JEOLLA,3347.0,4451.0,122212.0,12054.0,578.0
20140719,CHUNGCHEONG,97391.0,145855.0,5368.0,5519.0,7501.0
20140719,GANGWON,54937.0,5405.0,517.0,986.0,95499.0
20140719,GYEONGGI,537485.0,105729.0,4434.0,7629.0,69122.0
20140719,GYEONGSANG,6623.0,4650.0,14328.0,410524.0,1313.0
20140719,JEOLLA,3147.0,4731.0,130612.0,13145.0,614.0
20140720,CHUNGCHEONG,91875.0,123689.0,4322.0,3779.0,5331.0
20140720,GANGWON,65899.0,6084.0,614.0,1216.0,90549.0
20140720,GYEONGGI,424885.0,82962.0,null,5356.0,47133.0
20140720,GYEONGSANG,7315.0,5084.0,12441.0,356434.0,821.0
20140720,JEOLLA,4332.0,5223.0,133966.0,13297.0,482.0
20140721,CHUNGCHEONG,90017.0,152020.0,4088.0,4547.0,6225.0
20140721,GANGWON,47383.0,5700.0,488.0,892.0,74950.0
20140721,GYEONGGI,592719.0,101655.0,3022.0,6372.0,50672.0
20140721,GYEONGSANG,6532.0,4525.0,11530.0,390395.0,1008.0
20140721,JEOLLA,2958.0,4169.0,118524.0,11023.0,538.0
20140722,CHUNGCHEONG,90162.0,151377.0,4296.0,5217.0,5970.0
20140722,GANGWON,46527.0,5684.0,485.0,1142.0,75783.0
20140722,GYEONGGI,595175.0,92370.0,2983.0,6664.0,46979.0
20140722,GYEONGSANG,7191.0,4935.0,11635.0,393613.0,1090.0
20140722,JEOLLA,2763.0,4033.0,119343.0,11032.0,519.0
20140723,CHUNGCHEONG,83350.0,144257.0,4388.0,5334.0,5824.0
20140723,GANGWON,40781.0,5168.0,530.0,1109.0,69616.0
20140723,GYEONGGI,547151.0,82226.0,2988.0,6766.0,41223.0
20140723,GYEONGSANG,6950.0,4742.0,11628.0,399881.0,1050.0
20140723,JEOLLA,2770.0,4067.0,120136.0,11316.0,579.0
20140724,CHUNGCHEONG,88885.0,147934.0,4317.0,5249.0,6105.0
20140724,GANGWON,44135.0,5361.0,544.0,1109.0,74583.0
20140724,GYEONGGI,567394.0,87242.0,3205.0,6945.0,44656.0
20140724,GYEONGSANG,7569.0,4801.0,11756.0,398304.0,1112.0
20140724,JEOLLA,2892.0,4022.0,116603.0,11420.0,566.0
20140725,CHUNGCHEONG,99965.0,159698.0,5783.0,6300.0,7360.0
20140725,GANGWON,48782.0,5944.0,596.0,1290.0,84762.0
20140725,GYEONGGI,592432.0,97607.0,4438.0,8507.0,59057.0
20140725,GYEONGSANG,8676.0,5755.0,13884.0,410318.0,1378.0
20140725,JEOLLA,3439.0,4744.0,125680.0,12980.0,713.0
20140726,CHUNGCHEONG,93044.0,142379.0,5984.0,5995.0,7719.0
20140726,GANGWON,51395.0,5624.0,651.0,1185.0,93078.0
20140726,GYEONGGI,501704.0,99570.0,6302.0,9818.0,71414.0
20140726,GYEONGSANG,7147.0,5026.0,15611.0,406476.0,1417.0
20140726,JEOLLA,3367.0,4569.0,146164.0,13642.0,710.0
20140727,CHUNGCHEONG,90796.0,126407.0,4656.0,4369.0,5817.0
20140727,GANGWON,65493.0,6325.0,684.0,1188.0,94924.0
20140727,GYEONGGI,414483.0,86364.0,3968.0,6792.0,56532.0
20140727,GYEONGSANG,7619.0,5347.0,13541.0,365838.0,1037.0
20140727,JEOLLA,4740.0,5577.0,147908.0,14482.0,627.0
20140728,CHUNGCHEONG,95971.0,156302.0,4956.0,5423.0,6796.0
20140728,GANGWON,57440.0,6607.0,657.0,1182.0,96355.0
20140728,GYEONGGI,593962.0,107056.0,4175.0,7801.0,60596.0
20140728,GYEONGSANG,7494.0,5314.0,13697.0,407563.0,1294.0
20140728,JEOLLA,4024.0,5065.0,132981.0,13459.0,733.0
20140729,CHUNGCHEONG,95924.0,151200.0,4966.0,5790.0,6350.0
20140729,GANGWON,55021.0,6403.0,621.0,1320.0,95777.0
20140729,GYEONGGI,599714.0,97252.0,4131.0,8240.0,55413.0
20140729,GYEONGSANG,8941.0,5527.0,13706.0,406341.0,1368.0
20140729,JEOLLA,3846.0,4513.0,131044.0,12908.0,628.0
20140730,CHUNGCHEONG,97296.0,156361.0,5489.0,6336.0,6977.0
20140730,GANGWON,56869.0,6554.0,692.0,1424.0,99089.0
20140730,GYEONGGI,591654.0,98810.0,6174.0,9884.0,64799.0
20140730,GYEONGSANG,9404.0,5640.0,15151.0,412394.0,1479.0
20140730,JEOLLA,4157.0,4814.0,139350.0,14244.0,879.0
20140731,CHUNGCHEONG,93630.0,153498.0,6162.0,6506.0,7256.0
20140731,GANGWON,54693.0,6066.0,808.0,1421.0,108431.0
20140731,GYEONGGI,569083.0,100277.0,8368.0,11132.0,75430.0
20140731,GYEONGSANG,9499.0,5847.0,17449.0,416161.0,1904.0
20140731,JEOLLA,4403.0,5091.0,152570.0,15782.0,938.0
